stim_file,have_break,press_spacebar_instructions,just_pay_attention,sentence_stim,sentence_blocks.thisRepN,sentence_blocks.thisTrialN,sentence_blocks.thisN,sentence_blocks.thisIndex,press_spacebar_instr_loop.thisRepN,press_spacebar_instr_loop.thisTrialN,press_spacebar_instr_loop.thisN,press_spacebar_instr_loop.thisIndex,just_pay_attn_loop.thisRepN,just_pay_attn_loop.thisTrialN,just_pay_attn_loop.thisN,just_pay_attn_loop.thisIndex,sentence_loop.thisRepN,sentence_loop.thisTrialN,sentence_loop.thisN,sentence_loop.thisIndex,letters_loop.thisRepN,letters_loop.thisTrialN,letters_loop.thisN,letters_loop.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textSentenceInstructions.started,textSentenceInstructions.stopped,keySentenceInstructions.keys,keySentenceInstructions.rt,keySentenceInstructions.started,keySentenceInstructions.stopped,last_error_t,visible_sentence,current_character,sentence_type,phase_type,lp_diam,rp_diam,lp_validity,rp_validity,lp_diam_mean,rp_diam_mean,lp_validity_mean,rp_validity_mean,textSentenceTrial.started,textSentenceTrial.stopped,keySentenceTrial.keys,keySentenceTrial.started,keySentenceTrial.stopped,last_error_rt,keySentenceTrial.rt,textBlank500.started,textBlank500.stopped,textSentenceBreak.started,textSentenceBreak.stopped,keySentenceBreak.keys,keySentenceBreak.rt,keySentenceBreak.started,keySentenceBreak.stopped,textAttention.started,textAttention.stopped,keyAttention.keys,keyAttention.rt,keyAttention.started,keyAttention.stopped,textGoodbye.started,textGoodbye.stopped,keyGoodbye.keys,keyGoodbye.started,keyGoodbye.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Letters_1st_Run.xlsx,1,1,0,Eye-tracker converts eye movement*w into a data stream that contai*bs informatio*m such as pupil positio*b and gaze poin*z.,0,0,0,0,,,,,,,,,0,1,1,1,101,0,101,0,,,,,,,,,,,,,0,Eye-tracker converts eye movementw into a data stream that contaibs informatiom such as pupil positiob,b,error,sentence_trial,"[3.199615478515625, 3.228118896484375, 3.2193756103515625, 3.2079010009765625, 3.21142578125, 3.2166900634765625, 3.230682373046875, 3.2564544677734375, 3.253692626953125, 3.2627716064453125, 3.27166748046875, 3.28472900390625, 3.2971649169921875, 3.31390380859375, 3.328521728515625, 3.337432861328125, 3.323760986328125, 3.3375396728515625, 3.348236083984375, 3.35528564453125, 3.3529510498046875, 3.3529510498046875, 3.37261962890625, 3.38311767578125, 3.37347412109375, 3.37322998046875, 3.368927001953125, 3.38427734375, 3.39666748046875]","[2.9120025634765625, 2.9061431884765625, 2.9058380126953125, 2.9112548828125, 2.9271697998046875, 2.9457244873046875, 2.9434967041015625, 2.9561309814453125, 2.9595947265625, 2.972320556640625, 2.97125244140625, 2.9678955078125, 2.983245849609375, 3.0041656494140625, 3.0011749267578125, 3.0011138916015625, 3.0015411376953125, 3.033935546875, 3.047607421875, 3.049713134765625, 3.038848876953125, 3.038848876953125, 3.04840087890625, 3.0467987060546875, 3.0406036376953125, 3.05340576171875, 3.0551300048828125, 3.0420379638671875, 3.0444183349609375]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.304937428441541,2.9934418776939653,1.0,1.0,142.3261579,None,None,142.3261579,None,,,,,,,,,,,,,,,,,,,,,,Letters,001,2022_Jun_16_1127,ErrorStudy_v1,2021.2.3,60.00373223214496,
Letters_1st_Run.xlsx,1,1,0,Eye-tracker converts eye movement*w into a data stream that contai*bs informatio*m such as pupil positio*b and gaze poin*z.,0,0,0,0,,,,,,,,,0,1,1,1,102,0,102,0,,,,,,,,,,,,,0.5,Eye-tracker converts eye movementw into a data stream that contaibs informatiom such as pupil positiob , ,,sentence_trial,"[3.3873291015625, 3.4038543701171875, 3.3940582275390625, 3.394500732421875, 3.4017791748046875, 3.390899658203125, 3.35552978515625, 3.3581085205078125, 3.3851776123046875, 3.3770904541015625, 3.3665618896484375, 3.3759918212890625, 3.365631103515625, 3.3509368896484375, 3.346160888671875, 3.337677001953125, 3.3569488525390625, 3.32257080078125, 3.309783935546875, 3.3289031982421875, 3.317352294921875, 3.30078125, 3.2996978759765625, 3.29852294921875, 3.2834320068359375, 3.2707061767578125, 3.3941192626953125, 3.3941192626953125, 3.261383056640625]","[3.0349273681640625, 3.0680999755859375, 3.060943603515625, 3.053924560546875, 3.047698974609375, 3.039306640625, 3.0265960693359375, 3.01849365234375, 3.0325164794921875, 3.0531005859375, 3.059539794921875, 3.044281005859375, 3.0320892333984375, 3.0406036376953125, 3.04583740234375, 3.0248260498046875, 3.0286102294921875, 3.0354156494140625, 3.0069580078125, 2.9947967529296875, 2.991790771484375, 2.989410400390625, 3.0053863525390625, 2.987640380859375, 2.9539947509765625, 2.9546661376953125, 3.093353271484375, 3.093353271484375, 2.9644012451171875]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.3492968329067887,3.0269849053744613,1.0,1.0,142.82511009999996,None,space,142.82511009999996,None,0.807684600000016,0.30768460000001596,,,,,,,,,,,,,,,,,,,,Letters,001,2022_Jun_16_1127,ErrorStudy_v1,2021.2.3,60.00373223214496,
Letters_1st_Run.xlsx,1,1,0,Eye-tracker converts eye movement*w into a data stream that contai*bs informatio*m such as pupil positio*b and gaze poin*z.,0,0,0,0,,,,,,,,,0,1,1,1,103,0,103,0,,,,,,,,,,,,,1.0,Eye-tracker converts eye movementw into a data stream that contaibs informatiom such as pupil positiob a,a,,sentence_trial,"[3.261383056640625, 3.2559967041015625, 3.2532958984375, 3.25811767578125, 3.2681732177734375, 3.2534637451171875, 3.25439453125, 3.2577972412109375, 3.24542236328125, 3.2563018798828125, 3.2569732666015625, 3.268951416015625, 3.2770233154296875, 3.292724609375, 3.30072021484375, 3.2967376708984375, 3.28961181640625, 3.310394287109375, 3.314117431640625, 3.3272857666015625, 3.3308258056640625, 3.3426971435546875, 3.3700103759765625, 3.3795623779296875, 3.3711395263671875, 3.3773193359375, 3.376708984375, 3.3819427490234375, 3.37567138671875]","[2.9644012451171875, 2.9491119384765625, 2.9494781494140625, 2.9487152099609375, 2.93292236328125, 2.9420318603515625, 2.954437255859375, 2.94354248046875, 2.951690673828125, 2.9568328857421875, 2.96063232421875, 2.9788818359375, 2.9671630859375, 2.97711181640625, 2.982452392578125, 2.9918670654296875, 2.9926910400390625, 3.000701904296875, 3.003692626953125, 3.01275634765625, 3.0130157470703125, 3.0225677490234375, 3.025726318359375, 3.0354461669921875, 3.0465087890625, 3.0548095703125, 3.051483154296875, 3.049835205078125, 3.0759429931640625]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.303612544618804,2.990912075700431,1.0,1.0,143.3243278,None,None,143.3243278,None,,,,,,,,,,,,,,,,,,,,,,Letters,001,2022_Jun_16_1127,ErrorStudy_v1,2021.2.3,60.00373223214496,
Letters_1st_Run.xlsx,1,1,0,Eye-tracker converts eye movement*w into a data stream that contai*bs informatio*m such as pupil positio*b and gaze poin*z.,0,0,0,0,,,,,,,,,0,1,1,1,104,0,104,0,,,,,,,,,,,,,1.5,Eye-tracker converts eye movementw into a data stream that contaibs informatiom such as pupil positiob an,n,,sentence_trial,"[3.3466339111328125, 3.3662109375, 3.3511962890625, 3.3719482421875, 3.373138427734375, 3.356658935546875, 3.3642120361328125, 3.3730621337890625, 3.3636627197265625, 3.3656158447265625, 3.3514862060546875, 3.32904052734375, 3.3336334228515625, 3.3350372314453125, 3.3382415771484375, 3.4710235595703125, 3.45111083984375, 3.336151123046875, 3.3321533203125, 3.3161163330078125, 3.30023193359375, 3.3874664306640625, 3.429412841796875, 3.429412841796875, nan, 3.2424468994140625, 3.42462158203125, nan, nan]","[3.0765533447265625, 3.04290771484375, 3.0478668212890625, 3.0531768798828125, 3.0472259521484375, 3.0525665283203125, 3.056060791015625, 3.0455780029296875, 3.0343780517578125, 3.03759765625, 3.0498504638671875, 3.0465087890625, 3.0285186767578125, 3.0281219482421875, 3.051544189453125, 3.042694091796875, 3.02606201171875, 3.017822265625, 3.0136260986328125, 3.0994873046875, 3.1538848876953125, 3.02239990234375, 3.0104522705078125, 2.997100830078125, 2.99969482421875, 3.1276702880859375, nan, nan, nan]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",nan,nan,0.896551724137931,0.896551724137931,143.82398009999997,None,None,143.82398009999997,None,,,,,,,,,,,,,,,,,,,,,,Letters,001,2022_Jun_16_1127,ErrorStudy_v1,2021.2.3,60.00373223214496,
Letters_1st_Run.xlsx,1,1,0,Eye-tracker converts eye movement*w into a data stream that contai*bs informatio*m such as pupil positio*b and gaze poin*z.,0,0,0,0,,,,,,,,,0,1,1,1,105,0,105,0,,,,,,,,,,,,,2.0,Eye-tracker converts eye movementw into a data stream that contaibs informatiom such as pupil positiob and,d,,sentence_trial,"[nan, nan, nan, 3.248321533203125, 3.28466796875, 3.2771759033203125, 3.289337158203125, 3.4074859619140625, 3.4045257568359375, 3.286773681640625, 3.29083251953125, 3.292755126953125, 3.28399658203125, 3.2758026123046875, 3.283203125, 3.293365478515625, 3.2933197021484375, 3.2843780517578125, 3.2876129150390625, 3.3037109375, 3.296966552734375, 3.3856353759765625, 3.4113616943359375, 3.282196044921875, 3.2829742431640625, 3.2706298828125, 3.2635650634765625, 3.2593536376953125, 3.247283935546875]","[nan, nan, nan, 2.919952392578125, 2.963958740234375, 3.1143951416015625, 3.1020965576171875, 2.995025634765625, 2.9945068359375, 2.9916229248046875, 3.00140380859375, 2.992034912109375, 2.97528076171875, 2.989990234375, 3.00115966796875, 2.98638916015625, 2.967620849609375, 2.979461669921875, 2.991241455078125, 2.9901275634765625, 2.9921112060546875, 2.9884185791015625, 2.9930877685546875, 2.9827423095703125, 2.980621337890625, 2.96209716796875, 2.9555511474609375, 2.9636077880859375, 2.9550628662109375]","[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",nan,nan,0.896551724137931,0.896551724137931,144.32378949999998,None,None,144.32378949999998,None,,,,,,,,,,,,,,,,,,,,,,Letters,001,2022_Jun_16_1127,ErrorStudy_v1,2021.2.3,60.00373223214496,
Letters_1st_Run.xlsx,1,1,0,Eye-tracker converts eye movement*w into a data stream that contai*bs informatio*m such as pupil positio*b and gaze poin*z.,0,0,0,0,,,,,,,,,0,1,1,1,106,0,106,0,,,,,,,,,,,,,2.5,Eye-tracker converts eye movementw into a data stream that contaibs informatiom such as pupil positiob and , ,,sentence_trial,"[3.226837158203125, 3.191314697265625, 3.178497314453125, 3.1881256103515625, 3.191253662109375, 3.1837310791015625, 3.1802978515625, 3.1702728271484375, 3.1561126708984375, 3.0994415283203125, nan, nan, nan, nan, nan, 2.860687255859375, 3.0294036865234375, 3.15606689453125, 3.1285400390625, 3.1371917724609375, 3.1041412353515625, nan, nan, nan, nan, 3.111480712890625, 3.1572265625, 3.15521240234375, 3.1620330810546875]","[2.935150146484375, 2.90997314453125, 2.9055938720703125, 2.90802001953125, 2.899078369140625, 2.8944244384765625, 2.878875732421875, 2.8654632568359375, 2.873138427734375, nan, nan, nan, nan, nan, nan, nan, nan, 2.1830291748046875, 2.1830291748046875, 2.7928314208984375, 2.8419189453125, 3.011260986328125, 3.0106964111328125, 2.886444091796875, 2.8773956298828125, 2.8737335205078125, 2.8846893310546875, 2.88800048828125, 2.9087371826171875]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",nan,nan,0.6896551724137931,0.7241379310344828,144.82323269999995,None,None,144.82323269999995,None,,,,,,,,,,,,,,,,,,,,,,Letters,001,2022_Jun_16_1127,ErrorStudy_v1,2021.2.3,60.00373223214496,
Letters_1st_Run.xlsx,1,1,0,Eye-tracker converts eye movement*w into a data stream that contai*bs informatio*m such as pupil positio*b and gaze poin*z.,0,0,0,0,,,,,,,,,0,1,1,1,107,0,107,0,,,,,,,,,,,,,3.0,Eye-tracker converts eye movementw into a data stream that contaibs informatiom such as pupil positiob and g,g,,sentence_trial,"[3.1813812255859375, 3.221710205078125, 3.2127227783203125, 3.225494384765625, 3.2326202392578125, 3.2489166259765625, 3.2450408935546875, 3.249237060546875, 3.2653350830078125, 3.397003173828125, 3.377777099609375, 3.25323486328125, 3.2481536865234375, 3.24139404296875, 3.244659423828125, 3.2451171875, 3.2520599365234375, 3.2473297119140625, 3.2317047119140625, 3.23046875, 3.2485198974609375, 3.2295989990234375, 3.2123870849609375, 3.238037109375, 3.2463226318359375, 3.2425384521484375, 3.241485595703125, 3.2333984375, 3.224212646484375]","[2.92449951171875, 2.928955078125, 2.9059906005859375, 2.925628662109375, 2.952178955078125, 2.958404541015625, 2.9130859375, 2.9083404541015625, 2.96148681640625, 2.974517822265625, 2.967315673828125, 2.9571075439453125, 2.9478607177734375, 2.9446868896484375, 2.9478912353515625, 2.94573974609375, 2.966583251953125, 3.1159210205078125, 3.0320281982421875, 2.93182373046875, 2.9366455078125, 2.932891845703125, 2.9454803466796875, 2.9366455078125, 2.9315948486328125, 2.9422149658203125, 2.9452667236328125, 3.091156005859375, 3.034759521484375]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.247167653050916,2.9588517813846984,1.0,1.0,145.32302479999998,None,None,145.32302479999998,None,,,,,,,,,,,,,,,,,,,,,,Letters,001,2022_Jun_16_1127,ErrorStudy_v1,2021.2.3,60.00373223214496,
Letters_1st_Run.xlsx,1,1,0,Eye-tracker converts eye movement*w into a data stream that contai*bs informatio*m such as pupil positio*b and gaze poin*z.,0,0,0,0,,,,,,,,,0,1,1,1,108,0,108,0,,,,,,,,,,,,,3.5,Eye-tracker converts eye movementw into a data stream that contaibs informatiom such as pupil positiob and ga,a,,sentence_trial,"[3.235809326171875, 3.2258758544921875, 3.222991943359375, 3.2218170166015625, 3.232879638671875, 3.358306884765625, 3.3958587646484375, 3.2388916015625, 3.23529052734375, 3.2418060302734375, 3.23919677734375, 3.243927001953125, 3.2328338623046875, 3.241455078125, 3.2618408203125, 3.4079437255859375, 3.38201904296875, 3.38201904296875, nan, nan, nan, 3.2451324462890625, 3.297088623046875, 3.411346435546875, 3.4706268310546875, 3.3405914306640625, 3.359161376953125, 3.3716888427734375, 3.363128662109375]","[2.93170166015625, 2.9181671142578125, 2.9149169921875, 2.9327392578125, 2.9223175048828125, 2.9862060546875, 3.046295166015625, 2.9371185302734375, 2.9404754638671875, 2.9409332275390625, 2.925811767578125, 3.012359619140625, 3.019256591796875, 3.019256591796875, nan, nan, nan, nan, nan, nan, nan, 2.9329376220703125, 2.97039794921875, 3.0633544921875, 3.09735107421875, 2.9963531494140625, 3.0128936767578125, 3.0336761474609375, 3.0253448486328125]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",nan,nan,0.896551724137931,0.7586206896551724,145.82222379999996,None,None,145.82222379999996,None,,,,,,,,,,,,,,,,,,,,,,Letters,001,2022_Jun_16_1127,ErrorStudy_v1,2021.2.3,60.00373223214496,
Letters_1st_Run.xlsx,1,1,0,Eye-tracker converts eye movement*w into a data stream that contai*bs informatio*m such as pupil positio*b and gaze poin*z.,0,0,0,0,,,,,,,,,0,1,1,1,109,0,109,0,,,,,,,,,,,,,4.0,Eye-tracker converts eye movementw into a data stream that contaibs informatiom such as pupil positiob and gaz,z,,sentence_trial,"[3.497222900390625, 3.507720947265625, nan, 3.324676513671875, 3.3965606689453125, 3.5538330078125, 3.5399169921875, 3.5399169921875, nan, nan, nan, nan, nan, 3.3310089111328125, 3.3813934326171875, 3.3781280517578125, 3.3843536376953125, 3.375396728515625, 3.3719940185546875, 3.4988861083984375, 3.4833221435546875, 3.36236572265625, 3.371002197265625, 3.375030517578125, 3.3641204833984375, 3.3568572998046875, 3.3685455322265625, 3.3642120361328125, 3.34857177734375]","[3.027130126953125, 3.0312957763671875, 3.0444183349609375, 3.14935302734375, 3.090179443359375, 3.090179443359375, nan, nan, nan, nan, nan, nan, nan, 3.0074615478515625, 3.0604248046875, 3.05023193359375, 3.0327606201171875, 3.1330413818359375, 3.1262359619140625, 3.1262359619140625, nan, 2.988616943359375, 3.0229339599609375, 3.017486572265625, 3.03857421875, 3.049774169921875, 3.0325164794921875, 3.028533935546875, 3.0422210693359375]","[1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",nan,nan,0.7931034482758621,0.7241379310344828,146.3217237,None,None,146.3217237,None,,,,,,,,,,,,,,,,,,,,,,Letters,001,2022_Jun_16_1127,ErrorStudy_v1,2021.2.3,60.00373223214496,
Letters_1st_Run.xlsx,1,1,0,Eye-tracker converts eye movement*w into a data stream that contai*bs informatio*m such as pupil positio*b and gaze poin*z.,0,0,0,0,,,,,,,,,0,1,1,1,110,0,110,0,,,,,,,,,,,,,4.5,Eye-tracker converts eye movementw into a data stream that contaibs informatiom such as pupil positiob and gaze,e,,sentence_trial,"[3.34320068359375, 3.330841064453125, 3.346923828125, 3.3604278564453125, 3.3647613525390625, 3.365631103515625, 3.3486785888671875, 3.3552703857421875, 3.3511505126953125, 3.3455810546875, 3.3501739501953125, 3.3455657958984375, 3.3673095703125, 3.37994384765625, 3.3658905029296875, 3.3554840087890625, 3.3605194091796875, 3.3959808349609375, 3.3538970947265625, 3.33905029296875, 3.38671875, 3.36895751953125, 3.37628173828125, 3.40411376953125, 3.383636474609375, 3.45123291015625, 3.4544830322265625, 3.39410400390625, 3.366729736328125]","[3.0312347412109375, 3.0438079833984375, 3.0221710205078125, 3.0229339599609375, 3.033782958984375, 3.0416107177734375, 3.0470733642578125, 3.04998779296875, 3.04132080078125, 3.03692626953125, 3.0435333251953125, 3.042694091796875, 3.04058837890625, 3.0489349365234375, 3.05804443359375, 3.0547027587890625, 3.066986083984375, 3.0799102783203125, 3.0199432373046875, 3.0148773193359375, 3.0635528564453125, 3.18408203125, nan, 3.0269012451171875, 3.0729217529296875, 3.1893157958984375, 3.179229736328125, 3.0718231201171875, 3.087127685546875]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",3.369397919753502,nan,1.0,0.9655172413793104,146.8211766999999,None,None,146.8211766999999,None,,,,,,,,,,,,,,,,,,,,,,Letters,001,2022_Jun_16_1127,ErrorStudy_v1,2021.2.3,60.00373223214496,
Letters_1st_Run.xlsx,1,1,0,Eye-tracker converts eye movement*w into a data stream that contai*bs informatio*m such as pupil positio*b and gaze poin*z.,0,0,0,0,,,,,,,,,0,1,1,1,111,0,111,0,,,,,,,,,,,,,5.0,Eye-tracker converts eye movementw into a data stream that contaibs informatiom such as pupil positiob and gaze , ,,sentence_trial,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.3005218505859375, 3.3395538330078125, 3.4311676025390625, nan, nan, 3.4253692626953125, 3.2685394287109375, 3.2634735107421875, 3.2842559814453125, 3.2693328857421875, 3.3577423095703125, 3.339508056640625, 3.2312164306640625, 3.25518798828125, 3.253997802734375, 3.225921630859375, 3.2214202880859375, 3.234466552734375]","[3.0516510009765625, 3.0723876953125, 3.0714111328125, 3.1891021728515625, 3.1721649169921875, 3.1721649169921875, nan, 2.9652557373046875, 3.0330963134765625, 3.0465087890625, 3.0317535400390625, 3.1537628173828125, nan, 2.94146728515625, 3.0157318115234375, 3.01202392578125, 2.9947509765625, 2.9899139404296875, 2.9871978759765625, 2.983245849609375, 2.9858856201171875, 2.9794921875, 2.97686767578125, 2.971588134765625, 2.969512939453125, 2.9664154052734375, 2.9557647705078125, 2.956756591796875, 2.9800872802734375]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",nan,nan,0.5517241379310345,0.9310344827586207,147.3208389,None,None,147.3208389,None,,,,,,,,,,,,,,,,,,,,,,Letters,001,2022_Jun_16_1127,ErrorStudy_v1,2021.2.3,60.00373223214496,
Letters_1st_Run.xlsx,1,1,0,Eye-tracker converts eye movement*w into a data stream that contai*bs informatio*m such as pupil positio*b and gaze poin*z.,0,0,0,0,,,,,,,,,0,1,1,1,112,0,112,0,,,,,,,,,,,,,5.5,Eye-tracker converts eye movementw into a data stream that contaibs informatiom such as pupil positiob and gaze p,p,,sentence_trial,"[3.2401580810546875, 3.264923095703125, 3.2705078125, 3.2823486328125, 3.2678985595703125, 3.24420166015625, 3.25048828125, 3.22418212890625, 3.2154693603515625, 3.2281646728515625, 3.2171630859375, 3.283538818359375, 3.2961883544921875, 3.237518310546875, 3.2638092041015625, 3.38482666015625, 3.3309478759765625, 3.2325439453125, 3.2322235107421875, 3.230682373046875, 3.2257080078125, 3.31158447265625, nan, nan, 3.34051513671875, 3.2599945068359375, 3.2486114501953125, 3.2458953857421875, 3.2525634765625]","[2.980224609375, 2.95086669921875, 2.9749298095703125, 3.0106201171875, 2.98529052734375, 2.9727935791015625, 2.9717864990234375, 2.9771728515625, 2.9948883056640625, 2.991119384765625, 2.9769287109375, 2.9451141357421875, 2.9391632080078125, 2.9341583251953125, 2.930999755859375, 2.9332275390625, 2.93621826171875, 2.9333343505859375, 2.921112060546875, 3.039093017578125, 3.0643768310546875, 2.926605224609375, 2.9231109619140625, 2.908721923828125, 2.922821044921875, 2.9418487548828125, 2.9402923583984375, 2.928863525390625, 2.9353790283203125]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",nan,2.95831246211611,0.9310344827586207,1.0,147.8203979,None,None,147.8203979,None,,,,,,,,,,,,,,,,,,,,,,Letters,001,2022_Jun_16_1127,ErrorStudy_v1,2021.2.3,60.00373223214496,
Letters_1st_Run.xlsx,1,1,0,Eye-tracker converts eye movement*w into a data stream that contai*bs informatio*m such as pupil positio*b and gaze poin*z.,0,0,0,0,,,,,,,,,0,1,1,1,113,0,113,0,,,,,,,,,,,,,6.0,Eye-tracker converts eye movementw into a data stream that contaibs informatiom such as pupil positiob and gaze po,o,,sentence_trial,"[3.2207489013671875, 3.2674407958984375, 3.2629241943359375, 3.36236572265625, 3.4024658203125, 3.4024658203125, nan, 3.167205810546875, 3.229400634765625, 3.249053955078125, 3.24871826171875, 3.256500244140625, 3.2358245849609375, 3.3019866943359375, 3.2966766357421875, 3.2043609619140625, 3.2137603759765625, 3.2130584716796875, 3.214752197265625, 3.215484619140625, 3.201873779296875, 3.150421142578125, 3.141143798828125, 3.1761474609375, 3.1753692626953125, 3.164398193359375, 3.158721923828125, 3.1558990478515625, 3.1600799560546875]","[2.9625701904296875, 2.957061767578125, 2.9626312255859375, 2.9598388671875, 2.97442626953125, 2.9680938720703125, 2.9517364501953125, 3.0830535888671875, 3.104949951171875, 2.9637298583984375, 2.9557037353515625, 2.9552459716796875, 2.971649169921875, 2.9654541015625, 2.931427001953125, 2.922760009765625, 2.9420166015625, 2.9204864501953125, 2.9311981201171875, 2.9311981201171875, 2.9168701171875, 2.916259765625, 2.911285400390625, 2.89654541015625, 2.9044189453125, 2.9006805419921875, 2.8922882080078125, 2.8772430419921875, 2.8923187255859375]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",nan,2.945625568258351,0.9655172413793104,1.0,148.319031,None,None,148.319031,None,,,,,,,,,,,,,,,,,,,,,,Letters,001,2022_Jun_16_1127,ErrorStudy_v1,2021.2.3,60.00373223214496,
