stim_file,have_break,press_spacebar_instructions,just_pay_attention,sentence_stim,sentence_blocks.thisRepN,sentence_blocks.thisTrialN,sentence_blocks.thisN,sentence_blocks.thisIndex,press_spacebar_instr_loop.thisRepN,press_spacebar_instr_loop.thisTrialN,press_spacebar_instr_loop.thisN,press_spacebar_instr_loop.thisIndex,just_pay_attn_loop.thisRepN,just_pay_attn_loop.thisTrialN,just_pay_attn_loop.thisN,just_pay_attn_loop.thisIndex,sentence_loop.thisRepN,sentence_loop.thisTrialN,sentence_loop.thisN,sentence_loop.thisIndex,letters_loop.thisRepN,letters_loop.thisTrialN,letters_loop.thisN,letters_loop.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textSentenceInstructions.started,textSentenceInstructions.stopped,keySentenceInstructions.keys,keySentenceInstructions.rt,keySentenceInstructions.started,keySentenceInstructions.stopped,last_error_t,visible_sentence,current_character,sentence_type,phase_type,lp_diam,rp_diam,lp_validity,rp_validity,lp_diam_mean,rp_diam_mean,lp_validity_mean,rp_validity_mean,textSentenceTrial.started,textSentenceTrial.stopped,keySentenceTrial.keys,keySentenceTrial.started,keySentenceTrial.stopped,last_error_rt,keySentenceTrial.rt,participant,session,Gender,date,expName,psychopyVersion,frameRate,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,-995.5,Eye-track,k,,sentence_trial,"[nan, nan, nan, 2.7947540283203125, 2.7947540283203125, 3.439056396484375, 3.478179931640625, 3.47265625, 3.4578857421875, 3.45526123046875, 3.471343994140625, 3.4713897705078125, 3.46917724609375, 3.47808837890625, 3.48931884765625, 3.4897308349609375, 3.4932403564453125, 3.5050506591796875, 3.5135040283203125, 3.5247650146484375, 3.531494140625, 3.544281005859375, 3.553436279296875, 3.557342529296875, 3.507476806640625, nan, nan, nan, nan]","[nan, nan, nan, 2.9852294921875, 2.9852294921875, 3.0890045166015625, 3.1336669921875, 3.1231536865234375, 3.1223907470703125, 3.123992919921875, 3.1301422119140625, 3.1373291015625, 3.1360015869140625, 3.13702392578125, 3.1481170654296875, 3.1546783447265625, 3.15283203125, 3.1686553955078125, 3.16558837890625, 3.16973876953125, 3.187835693359375, 3.2108306884765625, 3.216766357421875, 3.2211761474609375, 3.073211669921875, 2.7874298095703125, nan, nan, nan]","[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",nan,nan,0.7586206896551724,0.7931034482758621,53.97683400000005,None,None,53.97683400000005,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,-995.0,Eye-tracki,i,,sentence_trial,"[2.6123809814453125, 2.6123809814453125, 3.4994354248046875, 3.4994354248046875, 3.52069091796875, 3.5798492431640625, 3.594329833984375, 3.599884033203125, 3.60626220703125, 3.621124267578125, 3.6326446533203125, 3.6483306884765625, 3.6607666015625, 3.651580810546875, 3.665924072265625, 3.6797943115234375, 3.6925811767578125, 3.7015228271484375, 3.721832275390625, 3.7349700927734375, 3.7435760498046875, 3.7468414306640625, 3.7479400634765625, 3.759613037109375, 3.7700042724609375, 3.777557373046875, 3.7873992919921875, 3.7888031005859375, 3.7889556884765625, 3.7899322509765625]","[nan, 3.114044189453125, 3.180419921875, 3.2581634521484375, 3.275848388671875, 3.2884674072265625, 3.2842254638671875, 3.2940521240234375, 3.306060791015625, 3.30706787109375, 3.312896728515625, 3.3145294189453125, 3.3322296142578125, 3.3464202880859375, 3.3482513427734375, 3.357757568359375, 3.3750152587890625, 3.3843994140625, 3.3932647705078125, 3.39312744140625, 3.3986358642578125, 3.40435791015625, 3.4078521728515625, 3.4110565185546875, 3.42333984375, 3.4321136474609375, 3.4324951171875, 3.432281494140625, 3.436431884765625, 3.4352569580078125]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.6078781127929687,nan,1.0,0.9666666666666667,54.46075470000051,None,None,54.46075470000051,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,-994.5,Eye-trackin,n,,sentence_trial,"[3.7892608642578125, 3.7877655029296875, 3.7799072265625, 3.769500732421875, 3.75689697265625, 3.7559356689453125, 3.756683349609375, 3.7550201416015625, 3.7483367919921875, 3.743377685546875, 3.738250732421875, 3.7345123291015625, 3.7371368408203125, 3.739013671875, 3.7344970703125, 3.7325286865234375, 3.7277679443359375, 3.724456787109375, 3.7207794189453125, 3.7127838134765625, 3.7106781005859375, 3.7122650146484375, 3.7102203369140625, 3.704498291015625, 3.7040557861328125, 3.7034149169921875, 3.7037200927734375, 3.7015533447265625, 3.695709228515625, 3.6992645263671875]","[3.433135986328125, 3.4344024658203125, 3.4349822998046875, 3.430908203125, 3.427001953125, 3.420745849609375, 3.4215087890625, 3.4231719970703125, 3.4105377197265625, 3.4151153564453125, 3.4201202392578125, 3.4126129150390625, 3.408935546875, 3.403106689453125, 3.4047698974609375, 3.4126739501953125, 3.4079742431640625, 3.4012451171875, 3.4051055908203125, 3.40625, 3.3988494873046875, 3.3976593017578125, 3.4058074951171875, 3.4112396240234375, 3.4026031494140625, 3.3927154541015625, 3.3935546875, 3.394073486328125, 3.397552490234375, 3.40216064453125]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.7329930623372394,3.411017354329427,1.0,1.0,54.96125920000031,None,None,54.96125920000031,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,-994.0,Eye-tracking,g,,sentence_trial,"[3.705657958984375, 3.7082061767578125, 3.7096099853515625, 3.7047119140625, 3.7028045654296875, 3.7035369873046875, 3.7114715576171875, 3.7107696533203125, 3.709808349609375, 3.7101287841796875, 3.7108612060546875, 3.7151947021484375, 3.7182159423828125, 3.7166290283203125, 3.713836669921875, 3.71136474609375, 3.7122955322265625, 3.7081756591796875, 3.699310302734375, 3.6932220458984375, 3.6866912841796875, 3.6911468505859375, 3.69354248046875, 3.664825439453125, 3.6431427001953125, 3.64642333984375, 3.647003173828125, 3.64605712890625, 3.6470947265625, 3.6486053466796875]","[3.4043121337890625, 3.4027862548828125, 3.3979949951171875, 3.3972320556640625, 3.398956298828125, 3.394989013671875, 3.3862457275390625, 3.38262939453125, 3.38922119140625, 3.390533447265625, 3.38641357421875, 3.38336181640625, 3.3825225830078125, 3.384063720703125, 3.378875732421875, 3.370208740234375, 3.3676605224609375, 3.370147705078125, 3.3638153076171875, 3.35577392578125, 3.3501129150390625, 3.3437042236328125, 3.3474273681640625, 3.3526153564453125, 3.3291778564453125, 3.319061279296875, 3.323516845703125, 3.3221282958984375, 3.319122314453125, 3.315826416015625]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.693011474609375,3.3670145670572915,1.0,1.0,55.46203080000032,None,None,55.46203080000032,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,-993.5,Eye-tracking , ,,sentence_trial,"[3.6402587890625, 3.637664794921875, 3.64349365234375, 3.6506195068359375, 3.656890869140625, 3.6629791259765625, 3.66448974609375, 3.6574859619140625, 3.658233642578125, 3.658905029296875, 3.660400390625, 3.67169189453125, 3.6822357177734375, 3.6853179931640625, 3.688995361328125, 3.6983795166015625, 3.7028350830078125, 3.6998443603515625, 3.704986572265625, 3.709075927734375, 3.711700439453125, 3.7069091796875, 3.7058258056640625, 3.7044219970703125, 3.701812744140625, 3.705963134765625, 3.704254150390625, 3.69781494140625, 3.6983489990234375, 3.70709228515625]","[3.31085205078125, 3.3154144287109375, 3.3215484619140625, 3.3291473388671875, 3.3394775390625, 3.338958740234375, 3.3281707763671875, 3.3189239501953125, 3.3191680908203125, 3.323577880859375, 3.3288421630859375, 3.3323516845703125, 3.3447418212890625, 3.334075927734375, 3.3327178955078125, 3.351226806640625, 3.3536376953125, 3.3585968017578125, 3.3627166748046875, 3.358795166015625, 3.363372802734375, 3.361724853515625, 3.365875244140625, 3.3663330078125, 3.3700408935546875, 3.3767242431640625, 3.374481201171875, 3.3809967041015625, 3.3881072998046875, 3.3834381103515625]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.682630920410156,3.3478012084960938,1.0,1.0,55.96269510000002,None,None,55.96269510000002,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,-993.0,Eye-tracking i,i,,sentence_trial,"[3.703369140625, 3.69793701171875, 3.694732666015625, 3.6907958984375, 3.691619873046875, 3.682769775390625, 3.678070068359375, 3.682220458984375, 3.6812286376953125, 3.6815948486328125, 3.687835693359375, 3.6904144287109375, 3.689727783203125, 3.7015380859375, 3.7030029296875, 3.698883056640625, 3.70721435546875, 3.71697998046875, 3.722137451171875, 3.7188568115234375, 3.7277984619140625, 3.7376708984375, 3.735809326171875, 3.7336273193359375, 3.741546630859375, 3.700469970703125, nan, nan, nan, nan]","[3.3754730224609375, 3.3787689208984375, 3.3736724853515625, 3.360198974609375, 3.35675048828125, 3.3582000732421875, 3.352294921875, 3.3495330810546875, 3.3538360595703125, 3.353485107421875, 3.34906005859375, 3.3515472412109375, 3.35284423828125, 3.348724365234375, 3.3484039306640625, 3.35528564453125, 3.352813720703125, 3.3525543212890625, 3.359619140625, 3.359283447265625, 3.35943603515625, 3.362518310546875, 3.3703765869140625, 3.3701934814453125, 3.3722076416015625, 3.323089599609375, nan, nan, nan, nan]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",nan,nan,0.8666666666666667,0.8666666666666667,56.46317960000033,None,None,56.46317960000033,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,-992.5,Eye-tracking is,s,,sentence_trial,"[3.5394439697265625, 3.6880035400390625, 3.7953643798828125, 3.7481536865234375, 3.7393951416015625, 3.7392425537109375, 3.744476318359375, 3.74853515625, 3.739593505859375, 3.743560791015625, 3.7477569580078125, 3.7386932373046875, 3.73260498046875, 3.7333984375, 3.7325592041015625, 3.7378997802734375, 3.7431182861328125, 3.7459259033203125, 3.7440948486328125, 3.740814208984375, 3.804595947265625, nan, nan, nan, nan, nan, nan, nan, 3.4897613525390625, 3.4454498291015625]","[3.2494964599609375, 3.3275604248046875, 3.369964599609375, 3.386749267578125, 3.380645751953125, 3.38409423828125, 3.389739990234375, 3.387664794921875, 3.3857421875, 3.3836822509765625, 3.3792877197265625, 3.3748931884765625, 3.3734588623046875, 3.3829803466796875, 3.3889923095703125, 3.3772125244140625, 3.37493896484375, 3.3763885498046875, 3.3771820068359375, 3.3738250732421875, 3.4460601806640625, nan, nan, nan, nan, nan, nan, nan, 3.1320648193359375, 3.2314300537109375]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",nan,nan,0.7666666666666667,0.7666666666666667,56.96356800000012,None,None,56.96356800000012,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,-992.0,Eye-tracking is , ,,sentence_trial,"[3.516448974609375, 3.644287109375, 3.63494873046875, 3.62255859375, 3.610321044921875, 3.609771728515625, 3.6082916259765625, 3.6051025390625, 3.6045989990234375, 3.6102142333984375, 3.617584228515625, 3.6162872314453125, 3.62078857421875, 3.6350860595703125, 3.63934326171875, 3.63482666015625, 3.6417388916015625, 3.64898681640625, 3.649658203125, 3.64349365234375, 3.6383514404296875, 3.6465911865234375, 3.6424407958984375, 3.63055419921875, 3.621490478515625, 3.6131439208984375, 3.6037750244140625, 3.6039581298828125, 3.5948333740234375, 3.5787353515625]","[3.3011016845703125, 3.301361083984375, 3.2821502685546875, 3.27679443359375, 3.2732391357421875, 3.271331787109375, 3.2654266357421875, 3.263641357421875, 3.2662811279296875, 3.260040283203125, 3.2553253173828125, 3.2581024169921875, 3.270263671875, 3.2796630859375, 3.2836151123046875, 3.2838592529296875, 3.2908477783203125, 3.2982635498046875, 3.2974090576171875, 3.2923583984375, 3.2963409423828125, 3.288787841796875, 3.2816162109375, 3.2841033935546875, 3.2710113525390625, 3.2656707763671875, 3.260406494140625, 3.2469940185546875, 3.2357330322265625, 3.232452392578125]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.6196070353190106,3.2744730631510417,1.0,1.0,57.46411950000038,None,None,57.46411950000038,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,-991.5,Eye-tracking is a,a,,sentence_trial,"[3.5727386474609375, 3.567657470703125, 3.5596160888671875, 3.5556793212890625, 3.5494537353515625, 3.5515899658203125, 3.5444183349609375, 3.5338287353515625, 3.5296783447265625, 3.5274658203125, 3.5267333984375, 3.5186309814453125, 3.5165863037109375, 3.519256591796875, 3.5154876708984375, 3.513031005859375, 3.512451171875, 3.5104217529296875, 3.5068359375, 3.5052947998046875, 3.5072479248046875, 3.5087738037109375, 3.5088043212890625, 3.509979248046875, 3.5133209228515625, 3.5158538818359375, 3.5173187255859375, 3.52142333984375, 3.5188446044921875, 3.515228271484375]","[3.2294921875, 3.22607421875, 3.2170562744140625, 3.2115936279296875, 3.2060394287109375, 3.2019805908203125, 3.19476318359375, 3.1831512451171875, 3.179718017578125, 3.1887664794921875, 3.18621826171875, 3.18560791015625, 3.186737060546875, 3.1788482666015625, 3.1747589111328125, 3.174041748046875, 3.174591064453125, 3.176971435546875, 3.169952392578125, 3.160552978515625, 3.16351318359375, 3.164276123046875, 3.1615142822265625, 3.173004150390625, 3.1723175048828125, 3.1690521240234375, 3.17425537109375, 3.173736572265625, 3.172698974609375, 3.1741790771484375]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.5257883707682294,3.183515421549479,1.0,1.0,57.96463719999974,None,None,57.96463719999974,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,-991.0,Eye-tracking is a , ,,sentence_trial,"[3.5120391845703125, 3.5164947509765625, 3.5210723876953125, 3.522918701171875, 3.5226593017578125, 3.525665283203125, 3.530914306640625, 3.5360870361328125, 3.541168212890625, 3.5359954833984375, 3.53436279296875, 3.5310211181640625, 3.528900146484375, 3.5359649658203125, 3.537445068359375, 3.5372314453125, 3.537200927734375, 3.533782958984375, 3.5375213623046875, 3.539215087890625, 3.5401153564453125, 3.5439910888671875, 3.550872802734375, 3.5516815185546875, 3.549835205078125, 3.5573883056640625, 3.55926513671875, 3.5574493408203125, 3.560028076171875, 3.558135986328125]","[3.17449951171875, 3.1793060302734375, 3.1739501953125, 3.163330078125, 3.1668701171875, 3.1661224365234375, 3.1659393310546875, 3.1715087890625, 3.1734466552734375, 3.1796875, 3.1862030029296875, 3.1851806640625, 3.181793212890625, 3.1831512451171875, 3.1840972900390625, 3.1866302490234375, 3.191375732421875, 3.188690185546875, 3.191986083984375, 3.1923675537109375, 3.1892852783203125, 3.190399169921875, 3.1966552734375, 3.1975250244140625, 3.1951141357421875, 3.2012176513671875, 3.196441650390625, 3.1983489990234375, 3.20294189453125, 3.1934967041015625]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.538214111328125,3.1849187215169272,1.0,1.0,58.465222100000574,None,None,58.465222100000574,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,-990.5,Eye-tracking is a s,s,,sentence_trial,"[3.56494140625, 3.5718994140625, 3.569854736328125, 3.5680694580078125, 3.5679168701171875, 3.572784423828125, 3.5788116455078125, 3.582000732421875, 3.5847930908203125, 3.5908050537109375, 3.592620849609375, 3.5882720947265625, 3.5975189208984375, 3.592803955078125, 3.5927886962890625, 3.602447509765625, 3.6064300537109375, 3.613494873046875, 3.6143951416015625, 3.614593505859375, 3.6251678466796875, 3.62139892578125, 3.618865966796875, 3.6325836181640625, 3.6382904052734375, 3.6331024169921875, 3.63214111328125, 3.628326416015625, 3.6226959228515625, 3.628753662109375]","[3.193115234375, 3.19281005859375, 3.1927337646484375, 3.1994476318359375, 3.198211669921875, 3.197235107421875, 3.1972808837890625, 3.1996917724609375, 3.199615478515625, 3.202789306640625, 3.208404541015625, 3.202392578125, 3.2008819580078125, 3.2024383544921875, 3.2006072998046875, 3.2068023681640625, 3.2126007080078125, 3.2234039306640625, 3.232574462890625, 3.2225341796875, 3.2256622314453125, 3.2254486083984375, 3.224822998046875, 3.2323760986328125, 3.235198974609375, 3.240020751953125, 3.2454681396484375, 3.2371978759765625, 3.2318878173828125, 3.2347259521484375]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.6016189575195314,3.2139460245768228,1.0,1.0,58.96584419999999,None,None,58.96584419999999,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,-990.0,Eye-tracking is a se,e,,sentence_trial,"[3.6307830810546875, 3.6260223388671875, 3.62139892578125, 3.6235504150390625, 3.62005615234375, 3.6151885986328125, 3.612762451171875, 3.6088104248046875, 3.606597900390625, 3.6040191650390625, 3.5972900390625, 3.5941619873046875, 3.5927734375, 3.5919189453125, 3.5839080810546875, 3.5724029541015625, 3.569549560546875, 3.569671630859375, 3.5666961669921875, 3.564483642578125, 3.5623779296875, 3.5543365478515625, 3.544769287109375, 3.5447540283203125, 3.5475311279296875, 3.5475006103515625, 3.542633056640625, 3.5418548583984375, 3.5446624755859375, 3.5399932861328125]","[3.237762451171875, 3.2416534423828125, 3.2404937744140625, 3.23486328125, 3.234649658203125, 3.234161376953125, 3.2318115234375, 3.2336883544921875, 3.2355499267578125, 3.2350616455078125, 3.232086181640625, 3.2293853759765625, 3.23162841796875, 3.225738525390625, 3.2139739990234375, 3.2185516357421875, 3.2203826904296875, 3.2151336669921875, 3.2108917236328125, 3.2088775634765625, 3.20550537109375, 3.1988067626953125, 3.1964874267578125, 3.1961212158203125, 3.185821533203125, 3.178466796875, 3.1822052001953125, 3.182525634765625, 3.1813507080078125, 3.1840667724609375]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.581415303548177,3.215256754557292,1.0,1.0,59.4665829000005,None,None,59.4665829000005,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,-989.5,Eye-tracking is a sen,n,,sentence_trial,"[3.5385894775390625, 3.5455322265625, 3.545196533203125, 3.54278564453125, 3.546417236328125, 3.546905517578125, 3.543243408203125, 3.5354766845703125, 3.5366058349609375, 3.5462188720703125, 3.54974365234375, 3.5520477294921875, 3.5594024658203125, 3.560394287109375, 3.563323974609375, 3.56622314453125, 3.566192626953125, 3.56793212890625, 3.570037841796875, 3.56744384765625, 3.56365966796875, 3.512939453125, nan, nan, nan, nan, 3.33306884765625, 3.494049072265625, 3.6053924560546875, 3.56719970703125]","[3.180206298828125, 3.174407958984375, 3.1753997802734375, 3.187347412109375, 3.18560791015625, 3.1760101318359375, 3.1820220947265625, 3.1889190673828125, 3.1942901611328125, 3.2048187255859375, 3.202056884765625, 3.1979522705078125, 3.202880859375, 3.204833984375, 3.2078094482421875, 3.2064971923828125, 3.2051239013671875, 3.2049102783203125, 3.20562744140625, 3.208709716796875, 3.209503173828125, 3.1526641845703125, nan, nan, nan, nan, 2.919525146484375, 3.1024322509765625, 3.2095947265625, 3.211883544921875]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1]",nan,nan,0.8666666666666667,0.8666666666666667,59.967125099999976,None,None,59.967125099999976,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
